sentence_index|sentence|phrase ids|sentiment values
10746|Statham employs an accent that I think is supposed to be an attempt at hardass American but sometimes just lapses into unhidden British .|187554.0|0.33333
1010|The heightened symmetry of this new\/old Cinema Paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time .|26836.0|0.55556
7047|Philosophically , intellectually and logistically a mess .|148094.0|0.097222
7819|Something akin to a Japanese Alice Through the Looking Glass , except that it seems to take itself far more seriously .|148757.0|0.61111
718|For its seriousness , high literary aspirations and stunning acting , the film can only be applauded .|25329.0|0.875
7892|Is the time really ripe for a warmed-over James Bond adventure , with a village idiot as the 007 clone ?|146377.0|0.375
5867|This 10th film in the series looks and feels tired .|110417.0|0.22221999999999997
11353|A dim-witted and lazy spin-off of the Animal Planet documentary series , Crocodile Hunter is entertainment opportunism at its most glaring .|181612.0|0.125
6632|The film has a childlike quality about it .|109793.0|0.41667
4901|It 's never laugh-out-loud funny , but it is frequently amusing .|106910.0|0.66667
10551|An uplifting drama ... What Antwone Fisher is n't , however , is original .|182459.0|0.5
4752|A compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day .|103495.0|0.8333299999999999
6390|Children , Christian or otherwise , deserve to hear the full story of Jonah 's despair -- in all its agonizing , Catch-22 glory -- even if they spend years trying to comprehend it .|105069.0|0.61111
2297|The huskies are beautiful , the border collie is funny and the overall feeling is genial and decent .|69646.0|0.73611
3805|Swimming is above all about a young woman 's face , and by casting an actress whose face projects that woman 's doubts and yearnings , it succeeds .|69089.0|0.86111
11591|By turns pretentious , fascinating , ludicrous , provocative and vainglorious .|182973.0|0.72222
9339|will be far more interesting to the Soderbergh faithful than it will be to the casual moviegoer who might be lured in by Julia Roberts ...|219481.0|0.55556
7501|The film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency .|226253.0|0.16667
9418|Like the world of his film , Hartley created a monster but did n't know how to handle it .|185800.0|0.27778
3855|Those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .|70336.0|0.625
10241|Feels aimless for much of its running time , until late in the film when a tidal wave of plot arrives , leaving questions in its wake .|183899.0|0.33333
11802|It bites hard .|224270.0|0.56944
2482|If cinema had been around to capture the chaos of France in the 1790 's , one imagines the result would look like something like this .|66250.0|0.75
10105|No film could possibly be more contemptuous of the single female population .|186382.0|0.16667
4898|It 's funny .|224176.0|0.72222
3327|You would n't want to live waydowntown , but it is a hilarious place to visit .|71160.0|0.73611
3611|Griffin & Co. manage to be spectacularly outrageous .|223546.0|0.80556
6338|We 've liked Klein 's other work but Rollerball left us cold .|110968.0|0.125
5137|But what 's nice is that there 's a casual intelligence that permeates the script .|222831.0|0.9027799999999999
9625|Crossroads feels like a teenybopper Ed Wood film , replete with the pubescent scandalous innuendo and the high-strung but flaccid drama .|183236.0|0.097222
2024|A compelling yarn , but not quite a ripping one .|44019.0|0.70833
2979|The result puts a human face on Derrida , and makes one of the great minds of our times interesting and accessible to people who normally could n't care less .|69867.0|0.79167
10425|Not good enough to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans .|186445.0|0.38889
7461|This directorial debut from music video show-off Higuchinsky is all flash .|150164.0|0.56944
5673|The performances are an absolute joy .|110070.0|0.86111
3030|Brings awareness to an issue often overlooked -- women 's depression .|64491.0|0.58333
2418|An unflinching , complex portrait of a modern Israel that is rarely seen on-screen .|63965.0|0.69444
4342|I 'd watch these two together again in a New York minute .|66094.0|0.8333299999999999
3891|It 's the sweet Cinderella story that `` Pretty Woman '' wanted to be .|224256.0|0.77778
10681|An exceptionally dreary and overwrought bit of work , every bit as imperious as Katzenberg 's The Prince of Egypt from 1998 .|182403.0|0.38889
5499|Bittersweet comedy\/drama full of life , hand gestures , and some really adorable Italian guys .|104763.0|0.88889
9821|It 's the humanizing stuff that will probably sink the film for anyone who does n't think about percentages all day long .|185228.0|0.25
10541|Frank Capra played this story straight .|184020.0|0.66667
11011|Though its rather routine script is loaded with familiar situations , the movie has a cinematic fluidity and sense of intelligence that makes it work more than it probably should .|189139.0|0.72222
3365|Though filmed partly in Canada , Paid in Full has clever ways of capturing inner-city life during the Reagan years .|70354.0|0.79167
337|Spielberg is the rare director who does not want to invite viewers to gawk at or applaud his special effects .|19257.0|0.54167
3126|Implicitly acknowledges and celebrates the glorious chicanery and self-delusion of this most American of businesses , and for that reason it may be the most oddly honest Hollywood document of all .|66332.0|0.79167
10701|An empty shell of an epic rather than the real deal .|182391.0|0.22221999999999997
9791|You 'll cry for your money back .|189916.0|0.027777999999999997
9444|The animation and backdrops are lush and inventive , yet Return to Neverland never manages to take us to that elusive , lovely place where we suspend our disbelief .|187944.0|0.40278
6428|A film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy .|103576.0|0.61111
10404|Most of the information has already appeared in one forum or another and , no matter how Broomfield dresses it up , it tends to speculation , conspiracy theories or , at best , circumstantial evidence .|186197.0|0.27778
5747|Unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either .|110825.0|0.31944
8291|Considering the harsh locations and demanding stunts , this must have been a difficult shoot , but the movie proves rough going for the audience as well .|144596.0|0.22221999999999997
5264|Like many Western action films , this thriller is too loud and thoroughly overbearing , but its heartfelt concern about North Korea 's recent past and South Korea 's future adds a much needed moral weight .|107472.0|0.61111
11082|` Opening up ' the play more has partly closed it down .|189982.0|0.36111
2349|All the actors are good in Pauline & Paulette but van der Groen , described as ` Belgium 's national treasure , ' is especially terrific as Pauline .|63713.0|0.58333
2320|Morvern Callar confirms Lynne Ramsay as an important , original talent in international cinema .|67634.0|0.8333299999999999
2228|A rich tale of our times , very well told with an appropriate minimum of means .|44224.0|0.77778
3260|Seeing Seinfeld at home as he watches his own appearance on Letterman with a clinical eye reminds you that the key to stand-up is to always make it look easy , even though the reality is anything but .|68690.0|0.58333
9703|This is one of the biggest disappointments of the year .|226673.0|0.069444
11340|The Master of Disguise falls under the category of ` should have been a sketch on Saturday Night Live . '|187831.0|0.27778
2769|Murderous Maids pulls no punches in its depiction of the lives of the Papin sister and the events that led to their notorious rise to infamy ...|67727.0|0.66667
3936|This enthralling documentary ... is at once playful and haunting , an in-depth portrait of an iconoclastic artist who was fundamentally unknowable even to his closest friends .|70191.0|0.9166700000000001
946|Noyce films it more as a shocking history lesson than as drama .|26252.0|0.52778
5799|It 's all pretty tame .|106829.0|0.43056000000000005
7042|Morrissette has performed a difficult task indeed - he 's taken one of the world 's most fascinating stories and made it dull , lifeless , and irritating .|147501.0|0.27778
2443|For a movie audience , The Hours does n't connect in a neat way , but introduces characters who illuminate mysteries of sex , duty and love .|65584.0|0.55556
7562|Tries to add some spice to its quirky sentiments but the taste is all too familiar .|150502.0|0.29167
6554|Supposedly , Pokemon ca n't be killed , but Pokemon 4Ever practically assures that the pocket monster movie franchise is nearly ready to keel over .|109277.0|0.22221999999999997
9122|Loosely speaking , we 're in All of Me territory again , and , strictly speaking , Schneider is no Steve Martin .|185870.0|0.16667
7274|Seems like something American and European gay movies were doing 20 years ago .|148477.0|0.33333
1258|Like Leon , it 's frustrating and still oddly likable .|25979.0|0.625
706|Anchored by a terrific performance by Abbass , Satin Rouge shows that the idea of women 's self-actualization knows few continental divides .|24672.0|0.76389
11603|It 's exactly what you 'd expect .|185109.0|0.54167
6589|But there 's plenty to offend everyone ...|222818.0|0.29167
3196|This is a smart movie that knows its classical music , knows its Freud and knows its Sade .|70217.0|0.76389
6446|Guys say mean things and shoot a lot of bullets .|223552.0|0.26389
1425|The fly-on-the-wall method used to document rural French school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work .|47099.0|0.61111
596|The best thing the film does is to show us not only what that mind looks like , but how the creative process itself operates .|26771.0|0.76389
8364|For a shoot - 'em - up , Ballistic is oddly lifeless .|145412.0|0.23611
10649|Shafer 's feature does n't offer much in terms of plot or acting .|187224.0|0.30556
1483|If you dig on David Mamet 's mind tricks ... rent this movie and enjoy !|45635.0|0.8472200000000001
1519|A psychological thriller with a genuinely spooky premise and an above-average cast , actor Bill Paxton 's directing debut is a creepy slice of gothic rural Americana .|44212.0|0.81944
1168|A smart , witty follow-up .|24462.0|0.88889
8743|Will only satisfy those who ca n't tell the difference between the good , the bad and the ugly .|150958.0|0.25
6386|The movie is so contrived , nonsensical and formulaic that , come to think of it , the day-old shelf would be a more appropriate location to store it .|110006.0|0.083333
2388|Efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a big , tender hug .|65261.0|0.77778
1584|My Big Fat Greek Wedding uses stereotypes in a delightful blend of sweet romance and lovingly dished out humor .|46276.0|0.80556
3632|Brims with passion : for words , for its eccentric , accident-prone characters , and for the crazy things that keep people going in this crazy life .|64479.0|0.88889
2736|See Scratch for the history , see Scratch for the music , see Scratch for a lesson in scratching , but , most of all , see it for the passion .|68678.0|0.86111
9379|entertaining enough , but nothing new|6230.0|0.31944
6770|... an airless , prepackaged Julia Roberts wannabe that stinks so badly of hard-sell image-mongering you 'll wonder if Lopez 's publicist should share screenwriting credit .|142774.0|0.125
7374|The movie 's accumulated force still feels like an ugly knot tightening in your stomach .|149561.0|0.36111
6492|It squanders Chan 's uniqueness ; it could even be said to squander Jennifer Love Hewitt !|224391.0|0.22221999999999997
11568|Nice piece of work .|186331.0|0.79167
7304|The narrative is so consistently unimaginative that probably the only way to have saved the film is with the aid of those wisecracking Mystery Science Theater 3000 guys .|149635.0|0.41667
10823|The script was reportedly rewritten a dozen times -- either 11 times too many or else too few .|188652.0|0.097222
2124|By no means a great movie , but it is a refreshingly forthright one .|44818.0|0.69444
10186|Whereas the extremely competent hitman films such as Pulp Fiction and Get Shorty resonate a sardonic verve to their caustic purpose for existing , Who Is Cletis Tout ?|189657.0|0.44443999999999995
5470|is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .|232341.0|0.33333
2137|This movie may not have the highest production values you 've ever seen , but it 's the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep .|47384.0|0.8472200000000001
7375|But is that knot from dramatic tension or a symptom of artistic malnutrition ?|144308.0|0.44443999999999995
9792|Slap me , I saw this movie .|187350.0|0.083333
10893|Starts out mediocre , spirals downward , and thuds to the bottom of the pool with an utterly incompetent conclusion .|187547.0|0.013888999999999999
5547|If The Man from Elysian Fields is doomed by its smallness , it is also elevated by it -- the kind of movie that you enjoy more because you 're one of the lucky few who sought it out .|106579.0|0.76389
9564|Nearly every attempt at humor here is DOA .|186286.0|0.11110999999999999
1011|The Powers team has fashioned a comedy with more laughs than many , no question .|26738.0|0.8472200000000001
5772|Confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three actresses , nor their characters , deserve .|105190.0|0.13889
1074|Still , it gets the job done -- a sleepy afternoon rental .|26650.0|0.38889
1282|Has a lot of the virtues of Eastwood at his best .|25487.0|0.77778
6069|Cedar somewhat defuses this provocative theme by submerging it in a hoary love triangle .|105022.0|0.61111
6852|Never comes together as a coherent whole .|147648.0|0.23611
650|Compelling as it is exotic , Fast Runner has a plot that rivals Shakespeare for intrigue , treachery and murder .|25019.0|0.8333299999999999
10586|As David Letterman and The Onion have proven , the worst of tragedies can be fertile sources of humor , but Lawrence has only a fleeting grasp of how to develop them .|182575.0|0.16667
9363|A puzzle whose pieces do not fit .|181925.0|0.30556
4088|Whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us .|227099.0|0.69444
2524|It 's that rare family movie -- genuine and sweet without relying on animation or dumb humor .|66673.0|0.875
2573|Going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy , but it 's worth it , even if it does take 3 hours to get through .|65803.0|0.47222
1753|The best animated feature to hit theaters since Beauty and the Beast 11 years ago .|46981.0|0.8333299999999999
193|Maybe it 's just because this past year has seen the release of some of the worst film comedies in decades ... But honestly , Analyze That really is n't all that bad .|14266.0|0.5
5699|Nothing here seems as funny as it did in Analyze This , not even Joe Viterelli as De Niro 's right-hand goombah .|108079.0|0.22221999999999997
5749|Before long , you 're desperate for the evening to end .|222570.0|0.18056
8568|All the well-meaningness in the world ca n't erase the fact that The Believer feels like a 12-Step Program for the Jewish Nazi .|143631.0|0.16667
7564|That 's a cheat .|226069.0|0.30556
947|Like a south-of-the-border Melrose Place .|25982.0|0.38889
4577|As directed by Dani Kouyate of Burkina Faso , Sia lacks visual flair .|222453.0|0.41667
963|The movie exists for its soccer action and its fine acting .|26862.0|0.77778
4851|Her performance moves between heartbreak and rebellion as she continually tries to accommodate to fit in and gain the unconditional love she seeks .|106214.0|0.70833
8387|Director Dirk Shafer and co-writer Greg Hinton ride the dubious divide where gay porn reaches for serious drama .|144870.0|0.38889
8336|The movie bounces all over the map .|149569.0|0.34722
179|There are as many misses as hits , but ultimately , it finds humor in the foibles of human behavior , and it 's a welcome return to the roots of a genre that should depend on surprises .|14524.0|0.77778
6166|Certainly .|105024.0|0.55556
7411|Hey Arnold !|145793.0|0.5
5423|Nonchalantly freaky and uncommonly pleasurable , Warm Water may well be the year 's best and most unpredictable comedy .|108027.0|0.94444
2622|Instead of hitting the audience over the head with a moral , Schrader relies on subtle ironies and visual devices to convey point of view .|66408.0|0.69444
11724|Intriguing and stylish .|224081.0|0.9166700000000001
8171|Both stars manage to be funny , but , like the recent I Spy , the star chemistry begs the question of whether random gags add up to a movie .|144224.0|0.55556
9598|This film was made by and for those folks who collect the serial killer cards and are fascinated by the mere suggestion of serial killers .|226640.0|0.54167
1022|Reign of Fire may be little more than another platter of reheated Aliens , but it 's still pretty tasty .|26444.0|0.69444
7408|Despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on TV and purports to amuse small children and ostensible adults .|144793.0|0.20833000000000002
1536|deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises|50738.0|0.88889
9767|A lot like the imaginary sport it projects onto the screen -- loud , violent and mindless .|181798.0|0.22221999999999997
10724|The major problem with Windtalkers is that the bulk of the movie centers on the wrong character .|188330.0|0.34722
5518|By turns very dark and very funny .|104943.0|0.8333299999999999
8612|The makers have forsaken the entertaining elements of the original and , instead , rehash old jokes and leave any life at the doorstep .|226326.0|0.19444
7742|Like watching a dress rehearsal the week before the show goes up : everything 's in place but something 's just a little off-kilter .|147184.0|0.27778
4908|Very amusing , not the usual route in a thriller , and the performances are odd and pixilated and sometimes both .|110869.0|0.69444
2085|The mark of a respectable summer blockbuster is one of two things : unadulterated thrills or genuine laughs .|47147.0|0.8333299999999999
7223|Do n't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle .|144917.0|0.41667
2995|When it 's not wallowing in hormonal melodrama , `` Real Women Have Curves '' is a sweet , honest , and enjoyable comedy-drama about a young woman who wants many things in life , but fears she 'll become her mother before she gets to fulfill her dreams .|227088.0|0.75
7748|Due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality .|145001.0|0.29167
8518|Any rock pile will do for a set .|222404.0|0.33333
10231|A good-natured ensemble comedy that tries hard to make the most of a bumper cast , but never quite gets off the ground .|181721.0|0.25
2805|The pleasure of Read My Lips is like seeing a series of perfect black pearls clicking together to form a string .|69827.0|0.875
6699|Has no reason to exist , other than to employ Hollywood kids and people who owe favors to their famous parents .|106174.0|0.11110999999999999
9939|Boll uses a lot of quick cutting and blurry step-printing to goose things up , but dopey dialogue and sometimes inadequate performances kill the effect .|182870.0|0.16667
585|Several degrees shy of the gross-out contests one expects from current teen fare .|26559.0|0.5
6202|` This movie sucks . '|111424.0|0.041667
11760|Cinematic poo .|222952.0|0.11110999999999999
8478|The attempt is courageous , even if the result is wildly uneven .|149220.0|0.58333
8838|Herzog is obviously looking for a moral to his fable , but the notion that a strong , unified showing among Germany and Eastern European Jews might have changed 20th-Century history is undermined by Ahola 's inadequate performance .|145788.0|0.36111
6478|Befuddled in its characterizations as it begins to seem as long as the two year affair which is its subject|104671.0|0.34722
11059|After several scenes of this tacky nonsense , you 'll be wistful for the testosterone-charged wizardry of Jerry Bruckheimer productions , especially because Half Past Dead is like The Rock on a Wal-Mart budget .|182201.0|0.18056
6302|Kirshner and Monroe seem to be in a contest to see who can out-bad-act the other .|224536.0|0.16667
5164|While it 's nothing we have n't seen before from Murphy , I Spy is still fun and enjoyable and so aggressively silly that it 's more than a worthwhile effort .|111108.0|0.8333299999999999
760|Has a shambling charm ... a cheerfully inconsequential diversion .|25489.0|0.75
11298|In terms of execution this movie is careless and unfocused .|184906.0|0.19444
5509|I prefer to think of it as `` Pootie Tang with a budget . ''|223842.0|0.41667
2445|Ozpetek 's effort has the scope and shape of an especially well-executed television movie .|68064.0|0.88889
8280|The tone shifts abruptly from tense to celebratory to soppy .|149945.0|0.26389
797|The ending does leave you unfulfilled , but these are performances to enjoy in a memorable ensemble piece .|26787.0|0.55556
984|Novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .|26246.0|0.8472200000000001
6710|There 's no question that Epps scores once or twice , but it 's telling that his funniest moment comes when he falls about ten feet onto his head .|110323.0|0.56944
8373|Matthew McConaughey tries , and fails , to control the screen with swaggering machismo and over-the-top lunacy .|147372.0|0.11110999999999999
7096|For most movies , 84 minutes is short , but this one feels like a life sentence .|145441.0|0.055555999999999994
11203|A well-acted , but one-note film .|182099.0|0.52778
9456|I firmly believe that a good video game movie is going to show up soon .|184659.0|0.75
1495|Immersing us in the endlessly inventive , fiercely competitive world of hip-hop DJs , the project is sensational and revelatory , even if scratching makes you itch .|45645.0|0.70833
7623|Even the finest chef ca n't make a hotdog into anything more than a hotdog , and Robert De Niro ca n't make this movie anything more than a trashy cop buddy comedy .|145182.0|0.33333
41|Like most Bond outings in recent years , some of the stunts are so outlandish that they border on being cartoonlike .|14235.0|0.31944
10578|With its lackadaisical plotting and mindless action , All About the Benjamins evokes the bottom tier of blaxploitation flicks from the 1970s .|189786.0|0.33333
7331|It 's so badly made on every level that I 'm actually having a hard time believing people were paid to make it .|146615.0|0.13889
2283|This may be Burns 's strongest film since The Brothers McMullen .|70269.0|0.8472200000000001
3098|One of the very best movies ever made about the life of moviemaking .|68019.0|0.8472200000000001
2702|A riveting story well told .|63332.0|0.8333299999999999
4002|This is n't exactly profound cinema , but it 's good-natured and sometimes quite funny .|70248.0|0.65278
7943|Moderately involving despite bargain-basement photography and hackneyed romance .|147468.0|0.29167
5670|Peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the Dogtown experience .|108354.0|0.8472200000000001
2860|Try as you might to resist , if you 've got a place in your heart for Smokey Robinson , this movie will worm its way there .|70485.0|0.77778
4402|Between them , De Niro and Murphy make Showtime the most savory and hilarious guilty pleasure of many a recent movie season .|64343.0|0.94444
2831|It 's one thing to read about or rail against the ongoing - and unprecedented - construction project going on over our heads .|224224.0|0.33333
4458|It 's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage .|66521.0|0.80556
82|a screenplay more ingeniously constructed than `` Memento ''|228134.0|0.8333299999999999
10327|A little objectivity could have gone a long way .|181779.0|0.43056000000000005
7640|And when you 're talking about a slapstick comedy , that 's a pretty big problem .|222385.0|0.16667
1125|Visually imaginative , thematically instructive and thoroughly delightful , it takes us on a roller-coaster ride from innocence to experience without even a hint of that typical kiddie-flick sentimentality .|27135.0|0.9027799999999999
9461|No amount of nostalgia for Carvey 's glory days can disguise the fact that the new film is a lame kiddie flick and that Carvey 's considerable talents are wasted in it .|186368.0|0.16667
4072|A beautiful , entertaining two hours .|221944.0|0.9166700000000001
8271|Schmaltzy and unfunny , Adam Sandler 's cartoon about Hanukkah is numbingly bad , Little Nicky bad , 10 Worst List bad .|148426.0|0.11110999999999999
11551|` Stock up on silver bullets for director Neil Marshall 's intense freight train of a film . '|189997.0|0.68056
8489|If Myers decides to make another Austin Powers movie , maybe he should just stick with Austin and Dr Evil .|146182.0|0.26389
5274|It uses some of the figures from the real-life story to portray themselves in the film .|107073.0|0.61111
5053|Jeffs has created a breathtakingly assured and stylish work of spare dialogue and acute expressiveness .|107177.0|0.9027799999999999
3642|It 's got some pretentious eye-rolling moments and it did n't entirely grab me , but there 's stuff here to like .|66565.0|0.47222
9123|As aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four .|182587.0|0.11110999999999999
5017|Delight your senses and crash this wedding !|223095.0|0.81944
5730|Stinks from start to finish , like a wet burlap sack of gloom .|109203.0|0.31944
2977|It 's a strange film , one that was hard for me to warm up to .|66508.0|0.25
4659|Even with all its botches , Enigma offers all the pleasure of a handsome and well-made entertainment .|105693.0|0.69444
2743|A low-key labor of love that strikes a very resonant chord .|63166.0|0.79167
7768|Directed in a paint-by-numbers manner .|144851.0|0.22221999999999997
8327|Let 's cut to the consumer-advice bottom line : Stay home .|147137.0|0.19444
1593|While its careful pace and seemingly opaque story may not satisfy every moviegoer 's appetite , the film 's final scene is soaringly , transparently moving .|47622.0|0.70833
5163|Can I admit XXX is as deep as a Petri dish and as well-characterized as a telephone book but still say it was a guilty pleasure ?|104980.0|0.38889
10020|Choppy , overlong documentary about ` The Lifestyle . '|183084.0|0.375
1881|It is definitely worth seeing .|45814.0|0.9166700000000001
11708|Really quite funny .|225582.0|0.80556
10204|Still , it just sits there like a side dish no one ordered .|187579.0|0.26389
9270|The film tries to touch on spousal abuse but veers off course and becomes just another revenge film .|188214.0|0.51389
5427|Oh , James !|108127.0|0.61111
7291|This thing works on no level whatsoever for me .|150317.0|0.18056
7712|Some of it is clever , but it is never melodic \/|225880.0|0.41667
1667|There is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine .|47329.0|0.69444
4310|And for many of us , that 's good enough .|222354.0|0.76389
7596|An unencouraging threefold expansion on the former MTV series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc. .|222327.0|0.33333
164|More a load of enjoyable , Conan-esque claptrap than the punishing , special-effects soul assaults the Mummy pictures represent .|14287.0|0.625
11567|`` The Dangerous Lives of Altar Boys '' has flaws , but it also has humor and heart and very talented young actors|227611.0|0.68056
8400|The film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low .|149419.0|0.375
2539|Notwithstanding my problem with the movie 's final half hour , I 'm going to recommend SECRETARY , based on the wonderful acting clinic put on by Spader and Gyllenhaal , and also the unique way Shainberg goes about telling what at heart is a sweet little girl -|225234.0|0.73611
9509|Frida is certainly no disaster , but neither is it the Kahlo movie Frida fans have been looking for .|184051.0|0.56944
9970|No cliche escapes the perfervid treatment of gang warfare called ces Wild .|186376.0|0.375
6113|The script becomes lifeless and falls apart like a cheap lawn chair .|110145.0|0.33333
4314|It tends to remind one of a really solid Woody Allen film , with its excellent use of New York locales and sharp writing|66777.0|0.94444
7078|Gets bogged down by an overly sillified plot and stop-and-start pacing .|145561.0|0.375
4157|Nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit .|67823.0|0.68056
8618|Needless to say , the dramatics that follow are utter hooey .|147632.0|0.15278
1803|... best seen as speculative history , as much an exploration of the paranoid impulse as a creative sequel to the Warren Report .|43857.0|0.54167
9121|A derivative collection of horror and sci-fi cliches .|181606.0|0.083333
3168|B picture , and I mean that as a compliment .|222525.0|0.55556
4075|Amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than Barbershop .|63807.0|0.81944
4537|The soundtrack alone is worth the price of admission .|110170.0|0.8333299999999999
1178|Without ever becoming didactic , director Carlos Carrera expertly weaves this novelistic story of entangled interrelationships and complex morality .|27249.0|0.75
5855|By the time you reach the finale , you 're likely wondering why you 've been watching all this strutting and posturing .|104939.0|0.15278
9587|You leave the same way you came -- a few tasty morsels under your belt , but no new friends .|189937.0|0.36111
3613|The movie plays up the cartoon 's more obvious strength of snazziness while neglecting its less conspicuous writing strength .|69759.0|0.59722
3222|... a series of tales told with the intricate preciseness of the best short story writing .|62559.0|0.875
680|As adapted by Kevin Molony from Simon Leys ' novel `` The Death of Napoleon '' and directed by Alan Taylor , Napoleon 's journey is interesting but his Parisian rebirth is stillborn|222443.0|0.36111
1897|The date movie that Franz Kafka would have made .|47001.0|0.47222
9644|Nothing sticks , really , except a lingering creepiness one feels from being dragged through a sad , sordid universe of guns , drugs , avarice and damaged dreams .|186484.0|0.16667
4188|It is a strength of a documentary to disregard available bias , especially as temptingly easy as it would have been with this premise .|66732.0|0.66667
8994|There are weird resonances between actor and role here , and they 're not exactly flattering .|150104.0|0.27778
3806|A respectable venture on its own terms , lacking the broader vision that has seen certain Trek films ... cross over to a more mainstream audience .|63323.0|0.59722
906|A charming , quirky and leisurely paced Scottish comedy -- except with an outrageous central gimmick that could have been a reject from Monty Python 's Meaning of Life .|24294.0|0.80556
4924|Painful , horrifying and oppressively tragic , this film should not be missed .|108276.0|0.86111
8490|The backyard battles you staged with your green plastic army men were more exciting and almost certainly made more sense .|149231.0|0.16667
724|A compelling , moving film that respects its audience and its source material .|24308.0|0.86111
11821|... a confusing drudgery .|221776.0|0.22221999999999997
11221|This is very much of a mixed bag , with enough negatives to outweigh the positives .|189037.0|0.26389
515|As the story moves inexorably through its seven day timeframe , the picture becomes increasingly mesmerizing .|24732.0|0.88889
4300|This is one of the outstanding thrillers of recent years .|70258.0|0.8472200000000001
1989|I found The Ring moderately absorbing , largely for its elegantly colorful look and sound .|45570.0|0.68056
811|Sharp , lively , funny and ultimately sobering film .|26569.0|0.81944
9534|Jonah is only so-so ... the addition of a biblical message will either improve the film for you , or it will lessen it .|185506.0|0.56944
4058|The Santa Clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .|69352.0|0.70833
6652|As crimes go , writer-director Michael Kalesniko 's How to Kill Your Neighbor 's Dog is slight but unendurable .|104481.0|0.52778
6613|The sound of GUNFIRE and cell phones RINGING .|226483.0|0.5
2688|The sight of the spaceship on the launching pad is duly impressive in IMAX dimensions , as are shots of the astronauts floating in their cabins .|69908.0|0.77778
5230|Will assuredly rank as one of the cleverest , most deceptively amusing comedies of the year .|111159.0|0.93056
3839|Despite its flaws ... Belinsky is still able to create an engaging story that keeps you guessing at almost every turn .|65022.0|0.76389
3723|Hardly a film that comes along every day .|65912.0|0.72222
81|Gollum 's ` performance ' is incredible !|223507.0|0.9166700000000001
1259|All in all , The Count of Monte Cristo is okay , but it is surely no classic , like the novel upon which it is based .|24566.0|0.51389
8627|Do n't let your festive spirit go this far .|144923.0|0.30556
1375|Worth watching for Dong Jie 's performance -- and for the way it documents a culture in the throes of rapid change .|47680.0|0.66667
11828|Fairly run-of-the-mill .|223318.0|0.31944
4315|While centered on the life experiences of a particular theatrical family , this marvelous documentary touches -- ever so gracefully -- on the entire history of the Yiddish theater , both in America and Israel .|70884.0|0.8472200000000001
9395|Thriller directorial debut for Traffic scribe Gaghan has all the right parts , but the pieces do n't quite fit together .|189158.0|0.40278
2858|A smart little indie .|63396.0|0.72222
3722|Ultimately too repellent to fully endear itself to American art house audiences , but it is notable for its stylistic austerity and forcefulness .|70530.0|0.38889
4161|The genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates .|69625.0|0.86111
8275|When Perry fists a bull at the Moore Farm , it 's only a matter of time before he gets the upper hand in matters of the heart .|150863.0|0.55556
3888|A strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing Spider-Man .|63427.0|0.88889
6102|It 's a glorified sitcom , and a long , unfunny one at that .|106806.0|0.34722
3763|Trapped wo n't score points for political correctness , but it may cause parents a few sleepless hours -- a sign of its effectiveness .|70458.0|0.72222
8650|When she speaks , her creepy Egyptian demigod voice is as computer processed and overproduced as it was in her music .|227093.0|0.13889
11571|Though the film is static , its writer-director 's heart is in the right place , his plea for democracy and civic action laudable .|189141.0|0.625
