sentence_index|sentence|phrase ids|sentiment values
5497|This seductive tease of a thriller gets the job done .|226700.0|0.75
5517|Campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over Rafael 's evolution .|104975.0|0.72222
5522|Though overall an overwhelmingly positive portrayal , the film does n't ignore the more problematic aspects of Brown 's life .|110605.0|0.75
5524|Not too fancy , not too filling , not too fluffy , but definitely tasty and sweet .|108074.0|0.69444
5525|Director Lee has a true cinematic knack , but it 's also nice to see a movie with its heart so thoroughly , unabashedly on its sleeve .|105450.0|0.8333299999999999
5528|A vivid , spicy footnote to history , and a movie that grips and holds you in rapt attention from start to finish .|104004.0|0.73611
5530|If the film 's vision of sport as a secular religion is a bit cloying , its through-line of family and community is heartening in the same way that each season marks a new start .|106597.0|0.61111
5534|It 's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but Westbrook 's foundation and Dalrymple 's film earn their uplift .|106863.0|0.52778
5537|A brutal and funny work .|103448.0|0.80556
5552|is many things -- stoner midnight flick , sci-fi deconstruction , gay fantasia -- but above all it 's a love story as sanguine as its title .|232542.0|0.70833
5554|At its best ... Festival in Cannes bubbles with the excitement of the festival in Cannes .|104562.0|0.41667
5555|There is a general air of exuberance in All About The Benjamins that 's hard to resist .|110370.0|0.69444
5559|The warnings to resist temptation in this film ... are blunt and challenging and offer no easy rewards for staying clean .|110246.0|0.59722
5574|I have a confession to make : I did n't particularly like E.T. the first time I saw it as a young boy .|223812.0|0.25
5582|An animation landmark as monumental as Disney 's 1937 breakthrough Snow White and the Seven Dwarfs .|104263.0|0.9583299999999999
5583|An entertaining , if ultimately minor , thriller .|104306.0|0.70833
5584|Sex With Strangers is fascinating ...|108872.0|0.8333299999999999
5586|A wry , affectionate delight .|104031.0|0.81944
5588|One of those joyous films that leaps over national boundaries and celebrates universal human nature .|108196.0|0.77778
5590|Kids should have a stirring time at this beautifully drawn movie .|107296.0|0.8333299999999999
5591|And adults will at least have a dream image of the West to savor whenever the film 's lamer instincts are in the saddle .|222347.0|0.38889
5594|waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .|139352.0|0.66667
5596|If Borstal Boy is n't especially realistic , it is an engaging nostalgia piece .|106562.0|0.54167
5598|The script 's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .|110144.0|0.41667
5601|Although I did n't hate this one , it 's not very good either .|104183.0|0.36111
5603|Another Best of the Year selection .|104413.0|0.88889
5618|Spielberg 's realization of a near-future America is masterful .|225925.0|0.93056
5620|The gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .|109879.0|0.8472200000000001
5621|The best film of the year 2002 .|109602.0|0.79167
5622|An enthralling , entertaining feature .|104308.0|0.875
5623|Stripped almost entirely of such tools as nudity , profanity and violence , LaBute does manage to make a few points about modern man and his problematic quest for human connection .|109234.0|0.33333
5624|A remarkable movie with an unsatisfying ending , which is just the point .|103844.0|0.68056
5625|All in all , Brown Sugar is a satisfying well-made romantic comedy that 's both charming and well acted .|222238.0|0.88889
5627|Smith finds amusing juxtapositions that justify his exercise .|109009.0|0.625
5628|Working from a surprisingly sensitive script co-written by Gianni Romoli ... Ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up .|111249.0|0.81944
5630|`` Austin Powers in Goldmember '' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end .|227417.0|0.81944
5641|This Chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .|110419.0|0.88889
5649|An Inuit masterpiece that will give you goosebumps as its uncanny tale of love , communal discord , and justice unfolds .|104232.0|0.9166700000000001
5653|An enormously entertaining movie , like nothing we 've ever seen before , and yet completely familiar .|104302.0|0.86111
5654|Lan Yu is a genuine love story , full of traditional layers of awakening and ripening and separation and recovery .|107378.0|0.88889
5665|Critics need a good laugh , too , and this too-extreme-for-TV rendition of the notorious MTV show delivers the outrageous , sickening , sidesplitting goods in steaming , visceral heaps .|105266.0|0.58333
5666|What a dumb , fun , curiously adolescent movie this is .|111020.0|0.69444
5688|The story is also as unoriginal as they come , already having been recycled more times than I 'd care to count .|110172.0|0.31944
5690|Not so much farcical as sour .|108069.0|0.22221999999999997
5694|While the performances are often engaging , this loose collection of largely improvised numbers would probably have worked better as a one-hour TV documentary .|111126.0|0.38889
5695|Interesting , but not compelling .|106761.0|0.52778
5710|The party scenes deliver some tawdry kicks .|110067.0|0.44443999999999995
5720|Another useless recycling of a brutal mid - '70s American sports movie .|104425.0|0.25
5732|Equlibrium could pass for a thirteen-year-old 's book report on the totalitarian themes of 1984 and Farenheit 451 .|105652.0|0.29167
5734|When Seagal appeared in an orange prison jumpsuit , I wanted to stand up in the theater and shout , ` Hey , Kool-Aid ! '|111072.0|0.48611000000000004
5735|An easy watch , except for the annoying demeanour of its lead character .|222287.0|0.51389
5750|The characters are never more than sketches ... which leaves any true emotional connection or identification frustratingly out of reach .|109654.0|0.125
5751|Mattei 's underdeveloped effort here is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from Stock Character camp -- a drowsy drama infatuated by its own pretentious self-examination .|107648.0|0.38889
5760|So riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along .|109026.0|0.45833
5765|`` The Adventures of Pluto Nash '' is a big time stinker .|227605.0|0.11110999999999999
5769|Even if the enticing prospect of a lot of nubile young actors in a film about campus depravity did n't fade amid the deliberate , tiresome ugliness , it would be rendered tedious by Avary 's failure to construct a story with even a trace of dramatic interest .|223259.0|0.125
5777|Sex ironically has little to do with the story , which becomes something about how lame it is to try and evade your responsibilities and that you should never , ever , leave a large dog alone with a toddler .|225742.0|0.20833000000000002
5778|But never mind all that ; the boobs are fantasti|222787.0|0.63889
5780|A portrait of alienation so perfect , it will certainly succeed in alienating most viewers .|103799.0|0.20833000000000002
5782|Skip the film and buy the Philip Glass soundtrack CD .|108998.0|0.11110999999999999
5783|Feels like a cold old man going through the motions .|105791.0|0.25
5787|There 's no point of view , no contemporary interpretation of Joan 's prefeminist plight , so we 're left thinking the only reason to make the movie is because present standards allow for plenty of nudity .|110318.0|0.33333
5790|Has its moments -- and almost as many subplots .|106172.0|0.63889
5807|Some episodes work , some do n't .|109051.0|0.33333
5808|Beautifully filmed and well acted ... but admittedly problematic in its narrative specifics .|104659.0|0.63889
5809|J. Lo will earn her share of the holiday box office pie , although this movie makes one thing perfectly clear : She 's a pretty woman , but she 's no working girl .|224428.0|0.625
5813|I have not been this disappointed by a movie in a long time .|106476.0|0.097222
5818|Will probably be one of those movies barely registering a blip on the radar screen of 2002 .|111161.0|0.16667
5819|The problem is not that it 's all derivative , because plenty of funny movies recycle old tropes .|110097.0|0.43056000000000005
5827|An erotic thriller that 's neither too erotic nor very thrilling , either .|104311.0|0.069444
5848|It has plenty of laughs .|224313.0|0.75
5862|With or without ballast tanks , K-19 sinks to a Harrison Ford low .|111205.0|0.30556
5865|It 's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time .|106932.0|0.63889
5872|It is n't scary .|224334.0|0.36111
5875|Fear permeates the whole of Stortelling , Todd Solondz ' oftentimes funny , yet ultimately cowardly autocritique .|105784.0|0.70833
5876|The skirmishes for power waged among victims and predators settle into an undistinguished rhythm of artificial suspense .|110164.0|0.33333
5881|A cleverly crafted but ultimately hollow mockumentary .|103481.0|0.375
5882|It gets bogged down by hit-and-miss topical humour before getting to the truly good stuff .|107004.0|0.44443999999999995
5907|This cloying , voices-from-the-other-side story is hell .|110430.0|0.23611
5908|A suffocating rape-payback horror show that hinges on the subgenre 's most enabling victim ... and an ebullient affection for industrial-model meat freezers .|103935.0|0.73611
5909|Star Trek was kind of terrific once , but now it is a copy of a copy of a copy .|109166.0|0.375
5919|The catch is that they 're stuck with a script that prevents them from firing on all cylinders .|226220.0|0.18056
5920|` You 'll laugh for not quite and hour and a half , but come out feeling strangely unsatisfied .|227387.0|0.5
5922|Gooding offers a desperately ingratiating performance .|106040.0|0.38889
5928|Without Shakespeare 's eloquent language , the update is dreary and sluggish .|111221.0|0.15278
5932|Bisset delivers a game performance , but she is unable to save the movie .|104759.0|0.56944
5941|Sometimes there are very , very good reasons for certain movies to be sealed in a jar and left on a remote shelf indefinitely .|109078.0|0.30556
5956|Unintelligible , poorly acted , brain-slappingly bad , Harvard Man is ludicrous enough that it could become a cult classic .|110828.0|0.51389
5958|An inelegant combination of two unrelated shorts that falls far short of the director 's previous work in terms of both thematic content and narrative strength .|104341.0|0.20833000000000002
5960|With the cheesiest monsters this side of a horror spoof , which They is n't , it is more likely to induce sleep than fright .|111207.0|0.125
5971|Diane Lane 's sophisticated performance ca n't rescue Adrian Lyne 's Unfaithful from its sleazy moralizing .|105415.0|0.27778
5980|It 's like an all-star salute to Disney 's cheesy commercialism .|106894.0|0.22221999999999997
5982|Some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity .|109064.0|0.34722
5983|There 's an excellent 90-minute film here ; unfortunately , it runs for 170 .|110299.0|0.29167
5984|As saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .|104514.0|0.36111
5989|This is an interesting movie ! ''|226655.0|0.88889
5990|But the film itself is ultimately quite unengaging .|222809.0|0.16667
6008|It 's rare to see a movie that takes such a speedy swan dive from `` promising '' to `` interesting '' to `` familiar '' before landing squarely on `` stupid '' .|224235.0|0.25
6012|It wo n't harm anyone , but neither can I think of a very good reason to rush right out and see it .|224402.0|0.52778
6028|Cold and scattered , Minority Report commands interest almost solely as an exercise in gorgeous visuals .|222975.0|0.5
6039|Hampered -- no , paralyzed -- by a self-indulgent script ... that aims for poetry and ends up sounding like satire .|106131.0|0.11110999999999999
6040|Cheap , vulgar dialogue and a plot that crawls along at a snail 's pace .|105059.0|0.25
6049|The entire movie is so formulaic and forgettable that it 's hardly over before it begins to fade from memory .|109750.0|0.11110999999999999
6053|As pure over-the-top trash , any John Waters movie has it beat by a country mile .|104506.0|0.097222
6056|But for the most part , The Weight of Water comes off as a two-way time-switching myopic mystery that stalls in its lackluster gear of emotional blandness .|222743.0|0.33333
6059|Less-than-compelling documentary of a Yiddish theater clan .|107428.0|0.45833
6060|That the Chuck Norris `` grenade gag '' occurs about 7 times during Windtalkers is a good indication of how serious-minded the film is .|226090.0|0.43056000000000005
6068|A light , engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation .|103677.0|0.29167
6073|An extremely unpleasant film .|104319.0|0.013888999999999999
6077|Wait for it to hit cable .|110909.0|0.44443999999999995
6079|Nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives .|108078.0|0.36111
6083|A movie you observe , rather than one you enter into .|103737.0|0.31944
6085|John Carlen 's script is full of unhappy , two-dimensional characters who are anything but compelling .|107198.0|0.5
6093|Few of the increasingly far-fetched events that first-time writer-director Neil Burger follows up with are terribly convincing , which is a pity , considering Barry 's terrific performance .|105804.0|0.44443999999999995
6104|But I had a lot of problems with this movie .|222721.0|0.23611
6109|Parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place .|108294.0|0.38889
6119|It 's impossible to even categorize this as a smutty guilty pleasure .|106884.0|0.36111
6120|Despite suffering a sense-of-humour failure , The Man Who Wrote Rocky does not deserve to go down with a ship as leaky as this .|105393.0|0.20833000000000002
6121|Swinging , the film makes it seem , is not a hobby that attracts the young and fit .|226018.0|0.27778
6124|See Clockstoppers if you have nothing better to do with 94 minutes .|225723.0|0.38889
6132|The cumulative effect of the movie is repulsive and depressing .|109685.0|0.125
6139|A close-to-solid espionage thriller with the misfortune of being released a few decades too late .|103484.0|0.45833
6144|Only about as sexy and dangerous as an actress in a role that reminds at every turn of Elizabeth Berkley 's flopping dolphin-gasm .|108215.0|0.25
6148|Do you say `` hi '' to your lover when you wake up in the morning ?|223172.0|0.5
6150|Director Tom Dey demonstrated a knack for mixing action and idiosyncratic humor in his charming 2000 debut Shanghai Noon , but Showtime 's uninspired send-up of TV cop show cliches mostly leaves him shooting blanks .|105463.0|0.70833
6151|` Yes , that 's right : it 's Forrest Gump , Angel Of Death . '|111429.0|0.63889
6153|While easier to sit through than most of Jaglom 's self-conscious and gratingly irritating films , it 's still tainted by cliches , painful improbability and murky points .|111106.0|0.25
6162|Strangely comes off as a kingdom more mild than wild .|109226.0|0.61111
6167|Likely to have decades of life as a classic movie franchise ?|224642.0|0.625
6188|Alarms for Duvall 's throbbing sincerity and his elderly propensity for patting people while he talks .|104111.0|0.625
6190|Tries to work in the same vein as the brilliance of Animal House but instead comes closer to the failure of the third Revenge of the Nerds sequel .|110754.0|0.13889
6194|A mechanical action-comedy whose seeming purpose is to market the charismatic Jackie Chan to even younger audiences .|103705.0|0.16667
6198|No big hairy deal .|108011.0|0.52778
6200|Laggard drama wending its way to an uninspired philosophical epiphany .|107373.0|0.33333
6206|There 's more repetition than creativity throughout the movie .|110300.0|0.33333
6209|I 've had more interesting -- and , dare I say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .|106401.0|0.34722
6211|The jokes are flat , and the action looks fake .|109918.0|0.16667
6216|Gussied up with so many distracting special effects and visual party tricks that it 's not clear whether we 're supposed to shriek or laugh .|106091.0|0.27778
6219|A baffling subplot involving smuggling drugs inside Danish cows falls flat , and if you 're going to alter the Bard 's ending , you 'd better have a good alternative .|103411.0|0.36111
6226|Circuit queens wo n't learn a thing , they 'll be too busy cursing the film 's strategically placed white sheets .|105113.0|0.43056000000000005
6227|As an actress , Madonna is one helluva singer .|222445.0|0.875
6228|As the Mediterranean sparkles , ` Swept Away ' sinks .|104518.0|0.31944
6230|Half Past Dead is just such an achievement .|223564.0|0.80556
6234|Feels shrill , simple and soapy .|105796.0|0.25
6235|Adults , other than the parents ... will be hard pressed to succumb to the call of the wild .|104092.0|0.31944
6238|No amount of blood and disintegrating vampire cadavers can obscure this movie 's lack of ideas .|108006.0|0.34722
6245|It does n't work as either .|106999.0|0.125
6251|Unfortunately , Carvey 's rubber-face routine is no match for the insipid script he has crafted with Harris Goldberg .|110822.0|0.25
6255|And for all the wrong reasons besides .|222353.0|0.33333
6263|So mind-numbingly awful that you hope Britney wo n't do it one more time , as far as movies are concerned .|109025.0|0.27778
6267|Weirdly , Broomfield has compelling new material but he does n't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .|110985.0|0.23611
6271|Boy oh boy , it 's a howler .|104838.0|0.51389
6272|A few pieces of the film buzz and whir ; very little of it actually clicks .|103566.0|0.29167
6282|The sequel plays out like a flimsy excuse to give Blade fans another look at Wesley Snipes ' iconic hero doing battle with dozens of bad guys -- at once .|110152.0|0.375
6284|So devoid of pleasure or sensuality that it can not even be dubbed hedonistic .|225830.0|0.11110999999999999
6293|Ultimately , in the history of the Academy , people may be wondering what all that jazz was about `` Chicago '' in 2002 .|226858.0|0.33333
6294|Zellweger 's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a|227321.0|0.36111
6295|A seriously bad film with seriously warped logic by writer-director Kurt Wimmer at the screenplay level .|103869.0|0.22221999999999997
6299|Human Nature , in short , is n't nearly as funny as it thinks it is ; neither is it as smart .|106351.0|0.26389
6311|Too silly to take seriously .|110717.0|0.22221999999999997
6313|Everything 's serious , poetic , earnest and -- sadly -- dull .|105716.0|0.20833000000000002
6318|It 's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long .|106845.0|0.11110999999999999
6319|A fifty car pileup of cliches .|103570.0|0.11110999999999999
6322|What ultimately makes Windtalkers a disappointment is the superficial way it deals with its story .|111054.0|0.16667
6342|Offers no new insight on the matter , nor do its characters exactly spring to life .|108114.0|0.15278
6345|A 94-minute travesty of unparalleled proportions , writer-director Parker seems to go out of his way to turn the legendary wit 's classic mistaken identity farce into brutally labored and unfunny hokum .|103396.0|0.11110999999999999
6354|Partly a schmaltzy , by-the-numbers romantic comedy , partly a shallow rumination on the emptiness of success -- and entirely soulless .|108298.0|0.11110999999999999
6355|Ong chooses to present Ah Na 's life as a slight , weightless fairy tale , whose most unpleasant details seem to melt away in the face of the character 's blank-faced optimism .|108210.0|0.55556
6362|A wretched movie that reduces the Second World War to one man 's quest to find an old flame .|104027.0|0.20833000000000002
6364|It 's better than mid-range Steven Seagal , but not as sharp as Jet Li on rollerblades .|106843.0|0.54167
6368|One of those films that started with a great premise and then just fell apart .|108195.0|0.125
6372|Talky , artificial and opaque ... an interesting technical exercise , but a tedious picture .|109347.0|0.15278
6379|Has an uppity musical beat that you can dance to , but its energy ca n't compare to the wit , humor and snappy dialogue of the original .|223592.0|0.59722
6381|If I want a real movie , I 'll buy the Criterion DVD .|223899.0|0.33333
6382|An unremarkable , modern action\/comedy buddy movie whose only nod to nostalgia is in the title .|104382.0|0.5
6388|The name says it all .|226384.0|0.44443999999999995
6389|Jackass is a vulgar and cheap-looking version of Candid Camera staged for the Marquis de Sade set .|224446.0|0.11110999999999999
6396|An uneven mix of dark satire and childhood awakening .|104375.0|0.38889
6403|As the movie dragged on , I thought I heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign .|222473.0|0.069444
6407|In the end , The Weight of Water comes to resemble the kind of soft-core twaddle you 'd expect to see on Showtime 's ` Red Shoe Diaries . '|106709.0|0.34722
6409|Glizty but formulaic and silly ... Cagney 's ` top of the world ' has been replaced by the bottom of the barrel .|106006.0|0.22221999999999997
6413|Serving Sara is little more than a mall movie designed to kill time .|108857.0|0.26389
6422|A really good premise is frittered away in middle-of-the-road blandness .|103838.0|0.33333
6439|An improvement on the feeble examples of big-screen Poke-mania that have preceded it .|104327.0|0.77778
6441|Your stomach for Heaven depends largely on your appetite for canned corn .|111372.0|0.45833
6443|Whatever satire Lucky Break was aiming for , it certainly got lost in the `` soon-to-be-forgettable '' section of the quirky rip-off prison romp pile .|227075.0|0.20833000000000002
6444|It 's petty thievery like this that puts flimsy flicks like this behind bars|224230.0|0.055555999999999994
6448|Wildly incompetent but brilliantly named Half Past Dead -- or for Seagal pessimists : Totally Past His Prime .|111158.0|0.38889
6452|The film ultimately offers nothing more than people in an urban jungle needing other people to survive ...|109846.0|0.33333
6454|This mild-mannered farce , directed by one of its writers , John C. Walsh , is corny in a way that bespeaks an expiration date passed a long time ago .|226682.0|0.30556
6455|A bit too eager to please .|103423.0|0.34722
6459|Animated drivel meant to enhance the self-image of drooling idiots .|104409.0|0.34722
6465|There is one surefire way to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture .|110376.0|0.54167
6471|the phone rings and a voice tells you you 've got seven days left to live .|237145.0|0.55556
6477|Those of you who are not an eighth grade girl will most likely doze off during this one .|110583.0|0.11110999999999999
6479|From beginning to end , this overheated melodrama plays like a student film .|105911.0|0.44443999999999995
6488|After a while , Hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial .|104099.0|0.31944
6495|A surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .|103937.0|0.083333
6502|I suspect that there are more interesting ways of dealing with the subject .|106521.0|0.27778
6505|Only for young children , if them .|225328.0|0.55556
6508|No matter how firmly director John Stainton has his tongue in his cheek , the fact remains that a wacky concept does not a movie make .|108016.0|0.43056000000000005
6512|Why anyone who is not a character in this movie should care is beyond me .|227156.0|0.125
6518|If only there were one for this kind of movie .|223921.0|0.5
6525|I felt trapped and with no obvious escape for the entire 100 minutes .|106447.0|0.31944
6532|The film 's lack of personality permeates all its aspects -- from the TV movie-esque , affected child acting to the dullest Irish pub scenes ever filmed .|226256.0|0.16667
6537|Trailer park Magnolia : too long , too cutesy , too sure of its own importance , and possessed of that peculiar tension of being too dense & about nothing at all .|110745.0|0.43056000000000005
6542|I have to admit I walked out of Runteldat .|223819.0|0.013888999999999999
6543|I did go back and check out the last 10 minutes , but these were more repulsive than the first 30 or 40 minutes .|223778.0|0.055555999999999994
6545|The film was n't preachy , but it was feminism by the book .|109852.0|0.44443999999999995
6548|Several of Steven Soderbergh 's earlier films were hailed as the works of an artist .|225740.0|0.69444
6566|For all its brilliant touches , Dragon loses its fire midway , nearly flickering out by its perfunctory conclusion .|105829.0|0.25
6573|The film thrusts the inchoate but already eldritch Christian Right propaganda machine into national media circles .|109843.0|0.41667
6578|Cox is far more concerned with aggrandizing madness , not the man , and the results might drive you crazy .|105255.0|0.45833
6586|An instantly forgettable snow-and-stuntwork extravaganza that likely will be upstaged by an avalanche of more appealing holiday-season product .|104346.0|0.23611
6601|Consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director I admire .|105204.0|0.27778
6606|Snow Dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him|225825.0|0.31944
6616|... a complete shambles of a movie so sloppy , so uneven , so damn unpleasant that I ca n't believe any viewer , young or old , would have a good time here .|103185.0|0.027777999999999997
6619|Impeccably filmed , sexually charged , but ultimately lacking in substance , not to mention dragged down by a leaden closing act .|106678.0|0.40278
6620|Feels at times like a giant commercial for Universal Studios , where much of the action takes place .|105790.0|0.15278
6638|The only time 8 Crazy Nights comes close to hitting a comedic or satirical target is during the offbeat musical numbers .|110058.0|0.51389
6643|But if the essence of magic is its make-believe promise of life that soars above the material realm , this is the opposite of a truly magical movie .|222752.0|0.15278
6667|Being unique does n't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke .|104676.0|0.34722
6674|I 'd be hard pressed to think of a film more cloyingly sappy than Evelyn this year .|106369.0|0.27778
6677|What remains is a variant of the nincompoop Benigni persona , here a more annoying , though less angry version of the irresponsible Sandlerian manchild , undercut by the voice of the star of Road Trip .|111044.0|0.11110999999999999
6713|... too contrived to be as naturally charming as it needs to be .|103250.0|0.27778
6717|Not the Great American Comedy , but if you liked the previous movies in the series , you 'll have a good time with this one too .|108071.0|0.75
6719|Mr. Goyer 's loose , unaccountable direction is technically sophisticated in the worst way .|224912.0|0.16667
6721|Benigni presents himself as the boy puppet Pinocchio , complete with receding hairline , weathered countenance and American Breckin Meyer 's ridiculously inappropriate Valley Boy voice .|104697.0|0.45833
6724|For all the charm of Kevin Kline and a story that puts old-fashioned values under the microscope , there 's something creepy about this movie .|105839.0|0.65278
6727|Ignoring that , he made Swimfan anyway|106655.0|0.31944
6744|You get the impression that writer and director Burr Steers knows the territory ... but his sense of humor has yet to lose the smug self-satisfaction usually associated with the better private schools .|151136.0|0.31944
6746|Rice never clearly defines his characters or gives us a reason to care about them .|148283.0|0.29167
6750|But what is missing from it all is a moral .|222835.0|0.36111
6753|You see Robin Williams and psycho killer , and you think , hmmmmm .|227306.0|0.44443999999999995
6755|Downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' PG-13 rating .|223188.0|0.19444
6756|The movie slides downhill as soon as macho action conventions assert themselves .|149619.0|0.125
6761|Jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability .|146925.0|0.5
6768|Complex , sinuously plotted and , somehow , off-puttingly cold .|144579.0|0.36111
6780|This long and relentlessly saccharine film is a clear case of preaching to the converted .|150266.0|0.15278
6781|The film is flat .|149418.0|0.36111
6784|An unbelievably stupid film , though occasionally fun enough to make you forget its absurdity .|143763.0|0.30556
6787|This Bond film goes off the beaten path , not necessarily for the better .|150157.0|0.34722
6789|When the fire burns out , we 've only come face-to-face with a couple dragons and that 's where the film ultimately fails .|150888.0|0.26389
6791|The elements were all there but lack of a pyschological center knocks it flat .|149333.0|0.38889
6795|Queen of the Damned as you might have guessed , makes sorry use of Aaliyah in her one and only starring role -- she does little here but point at things that explode into flame .|148220.0|0.29167
6801|Serving Sara should be served an eviction notice at every theater stuck with it .|148500.0|0.34722
6802|Director Roger Michell does so many of the little things right that it 's difficult not to cuss him out severely for bungling the big stuff .|144877.0|0.41667
6806|At some point , all this visual trickery stops being clever and devolves into flashy , vaguely silly overkill .|143950.0|0.27778
6810|Schneidermeister ... Makin ' a fool of himself ... Losin ' his fan base ...|148432.0|0.29167
6816|And that holds true for both the movie and the title character played by Brendan Fraser .|222373.0|0.5
6817|One of those strained caper movies that 's hardly any fun to watch and begins to vaporize from your memory minutes after it ends .|147923.0|0.097222
6818|Needed a little less bling-bling and a lot more romance .|147629.0|0.375
6822|Cal is an unpleasantly shallow and immature character with whom to spend 110 claustrophobic minutes .|144349.0|0.23611
6824|The bottom line , at least in my opinion , is Imposter makes a better short story than it does a film .|149246.0|0.26389
6827|Unless you 're a fanatic , the best advice is : ` Scooby ' do n't .|150584.0|0.22221999999999997
6834|This is a film tailor-made for those who when they were in high school would choose the Cliff-Notes over reading a full-length classic .|150209.0|0.27778
6836|A jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post-production stages .|143158.0|0.27778
6841|Two big things are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all .|150535.0|0.36111
6842|A fascinating but choppy documentary .|143091.0|0.58333
6845|And as with most late-night bull sessions , eventually the content is n't nearly as captivating as the rowdy participants think it is .|222348.0|0.27778
6848|The sinister inspiration that fuelled DeVito 's early work is confused in Death to Smoochy into something both ugly and mindless .|149832.0|0.19444
6857|There is something in Full Frontal , I guess , about artifice and acting and how it distorts reality for people who make movies and watch them , but like most movie riddles , it works only if you have an interest in the characters you see .|150121.0|0.36111
6867|Less worrying about covering all the drama in Frida 's life and more time spent exploring her process of turning pain into art would have made this a superior movie .|147132.0|0.44443999999999995
6868|A film that suffers because of its many excesses .|143095.0|0.27778
6873|Nijinsky says , ' I know how to suffer ' and if you see this film you 'll know too .|147700.0|0.22221999999999997
6875|The only thing scary about feardotcom is that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie .|149668.0|0.055555999999999994
6886|Jackson shamefully strolls through this mess with a smug grin , inexplicably wearing a kilt and carrying a bag of golf clubs over one shoulder .|146812.0|0.36111
6890|Its salient points are simultaneously buried , drowned and smothered in the excesses of writer-director Roger Avary .|146793.0|0.33333
6891|I 'm not sure these words have ever been together in the same sentence : This erotic cannibal movie is boring .|145956.0|0.16667
6896|A romance ?|143307.0|0.5
6902|No. .|225169.0|0.33333
6908|Who , exactly , is fighting whom here ?|227142.0|0.31944
6909|Ah , yes , that would be me : fighting off the urge to doze .|222216.0|0.13889
6912|Starts out with tremendous promise , introducing an intriguing and alluring premise , only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter .|148849.0|0.25
6913|The film lapses too often into sugary sentiment and withholds delivery on the pell-mell pyrotechnics its punchy style promises .|149426.0|0.25
6914|The only question ... is to determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering .|226392.0|0.38889
6917|A crisply made movie that is no more than mildly amusing .|143059.0|0.47222
6918|This movie feel more like a non-stop cry for attention , than an attempt at any kind of satisfying entertainment .|150274.0|0.13889
6920|Love may have been in the air onscreen , but I certainly was n't feeling any of it .|147262.0|0.26389
6921|In addition to the overcooked , ham-fisted direction , which has all the actors reaching for the back row , the dialogue sounds like horrible poetry .|146289.0|0.16667
6931|Comes across as a relic from a bygone era , and its convolutions ... feel silly rather than plausible .|144560.0|0.16667
6938|A chiller resolutely without chills .|143037.0|0.19444
6943|Drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story .|144998.0|0.65278
6944|The whole movie is simply a lazy exercise in bad filmmaking that asks you to not only suspend your disbelief but your intelligence as well .|149988.0|0.22221999999999997
6956|Stay for the credits and see a devastating comic impersonation by Dustin Hoffman that is revelatory .|225961.0|0.8333299999999999
6957|None of the characters or plot-lines are fleshed-out enough to build any interest .|147742.0|0.23611
